id,name,age,gender,offense_type,sentence_duration_years,release_date,employment_status,support_program_enrolled,housing_status,reoffended,education_level,skills_certifications,counseling_sessions_attended
72aad25d-452e-4aba-acbf-b7c29b3e5959,David Wheeler Jr.,40,male,money_laundering,15,2024-11-16,employed,computer_skills_trainingparenting_skills_workshop,stable_housing,yes,no_formal_qualification,driving_license_commercial,17
4165fb45-e584-4a88-892f-01703b9779ca,Evan Berry,51,other,child_endangerment,13,2021-03-15,employed,entrepreneurship_program,stable_housing,yes,no_formal_qualification,customer_service_training,0
1bba7c8c-00dd-4147-ad6d-06844aaacae1,Karen Arnold,29,other,trespassing,1,2020-10-30,employed,job_readiness_program,family_support,no,no_formal_qualification,landscaping_and_gardening,17
8d011a21-89e8-4045-b5d4-469e51a863be,Joseph Snyder,32,male,money_laundering,11,2023-08-18,employed,none,transitional_housing,yes,gcses,landscaping_and_gardening,2
292f000b-0fdf-4a1c-b2a2-a897efa0fa55,James Gross,43,female,illegal_weapons_possession,10,2022-10-13,employed,anger_management_program,family_support,yes,postgraduate_degree,catering_and_hospitality,15
44d54874-8420-4cf6-88d1-a530c2b90dea,Trevor Smith MD,20,female,domestic_violence,8,2019-12-29,employed,mental_health_counseling_program,family_support,no,a_levels,customer_service_training,12
28d70978-5058-4914-8a6b-7801952f0d1b,Mr. Alexander Murray,22,other,human_trafficking,14,2021-10-10,self_employed,vocational_training_program,stable_housing,no,no_formal_qualification,electrical_installation,1
2c7ff01d-d100-4a44-a22e-de65cfbde406,Amy Pierce,41,other,burglary,8,2023-07-05,self_employed,computer_skills_trainingparenting_skills_workshop,transitional_housing,no,postgraduate_degree,health_and_safety_training,17
b64dea55-7f04-41f2-a954-e16df916dded,Laura Smith,46,female,embezzlement,7,2021-05-22,part_time_employment,computer_skills_trainingparenting_skills_workshop,family_support,yes,gcses,landscaping_and_gardening,18
fb315e65-faa2-49a4-834d-a8b2032a291d,Kenneth Page,55,female,prostitution,14,2021-09-04,employed,financial_literacy_program,transitional_housing,yes,undergraduate_degree,forklift_operation,5
b1dc5e6b-3dc2-4d5f-ad52-88790a90a515,Brittney Barnett,26,other,hate_crime,15,2023-01-29,employed,computer_skills_trainingparenting_skills_workshop,shared_housing,yes,undergraduate_degree,catering_and_hospitality,6
2d4de0b5-69e2-4da2-bc27-cd951b5491cc,Julie Baker,38,female,hate_crime,15,2021-05-23,part_time_employment,entrepreneurship_program,family_support,no,vocational_ualification,welding_certification,1
7e96862e-98da-4467-b504-41a89d9c5af9,Jennifer Castro,37,other,cybercrime,11,2021-08-28,employed,none,shared_housing,no,postgraduate_degree,plumbing_skills,19
3e6be910-90b3-4f46-9b77-26e33ce46108,Helen Anderson,38,male,tax_evasion,11,2023-04-20,self_employed,addiction_recovery_program,shared_housing,no,undergraduate_degree,project_management_basics,12
0d0188f2-2d62-45f8-8c6b-a4828d49fc4d,Anthony Harris,50,female,identity_theft,8,2023-07-10,employed,computer_skills_trainingparenting_skills_workshop,family_support,yes,undergraduate_degree,data_entry,18
4423e1ad-6c63-429e-99fe-bebed6501eeb,Taylor Gray DVM,41,other,drug_trafficking,11,2024-09-12,employed,none,family_support,yes,postgraduate_degree,data_entry,19
a7d8f892-bee9-40ef-b1be-22ba92fb5890,Brandi Gonzales,48,female,arson,14,2021-01-09,employed,computer_skills_trainingparenting_skills_workshop,transitional_housing,no,a_levels,small_business_basics,13
e11766ef-7a8b-47b8-9fb5-6b670b355849,Cathy Carter,29,other,disorderly_conduct,1,2023-10-04,self_employed,mental_health_counseling_program,stable_housing,yes,postgraduate_degree,none,18
0fc031e9-0ddd-4943-8e05-b983ca2f4701,James Sanchez,60,female,cybercrime,14,2023-09-13,part_time_employment,financial_literacy_program,family_support,yes,undergraduate_degree,project_management_basics,4
7d849179-78e0-4eb3-9abf-bd73d2a35fb0,Christian Day,53,female,public_intoxication,2,2019-12-31,part_time_employment,computer_skills_trainingparenting_skills_workshop,shared_housing,no,a_levels,retail_management_basics,4
b83ac0fe-e555-4cda-a019-6a8cead40946,Mrs. Alyssa Chapman,54,other,motor_vehicle_theft,3,2024-08-15,employed,mental_health_counseling_program,shared_housing,no,vocational_ualification,data_entry,1
430129eb-77d1-46a0-ad94-6916a4555529,Julie Cruz,48,male,bribery,4,2024-07-31,employed,addiction_recovery_program,stable_housing,yes,postgraduate_degree,retail_management_basics,6
52c2dd72-4e27-4da3-bdfa-ab8af2dabe90,Mr. Paul Luna PhD,44,male,credit_card_fraud,3,2020-01-07,self_employed,computer_skills_trainingparenting_skills_workshop,shared_housing,no,postgraduate_degree,data_entry,0
3f0dbb1e-e8c7-4636-8a4c-3cd422d90d29,Christopher Santos,39,male,burglary,5,2022-12-08,self_employed,computer_skills_trainingparenting_skills_workshop,shared_housing,no,a_levels,retail_management_basics,10
043530d9-db1d-4e38-87f5-ed434cd1bb81,Elizabeth Escobar,56,other,credit_card_fraud,8,2024-08-15,self_employed,vocational_training_program,transitional_housing,no,no_formal_qualification,catering_and_hospitality,6
f01d6f5e-ec85-4553-9f8a-26f900d8e665,Denise King MD,58,female,disorderly_conduct,2,2022-08-09,self_employed,mental_health_counseling_program,family_support,no,a_levels,catering_and_hospitality,15
23866f93-3bfc-408a-bc0e-168b18c67993,Sierra Clayton,40,female,stalking,9,2024-12-05,part_time_employment,none,family_support,no,gcses,it_support_certification,9
47e19046-d97d-492a-bc36-fde5300feb63,Kristine Santos,23,male,child_endangerment,11,2023-03-31,part_time_employment,none,family_support,yes,vocational_ualification,health_and_safety_training,3
722ffb14-e170-4e59-9359-015d8d078692,Cody Lucas,56,female,illegal_weapons_possession,4,2020-02-29,self_employed,time_management_trainingsubstance_abuse_treatmentconflict_resolution_programfinancial_planning_workshopliteracy_and_numeracy_traininglife_skills_development_programcommunity_service_engagementpeer_support_groupsemotional_wellbeing_workshopspublic_speaking_trainingresume_and_interview_skillslegal_aid_support_programphysical_fitness_and_wellbeing,transitional_housing,yes,undergraduate_degree,coding_basics,19
711d4339-c309-4194-93e5-41624fff76d2,Kimberly Charles,35,other,cybercrime,12,2021-09-25,self_employed,vocational_training_program,shared_housing,yes,postgraduate_degree,welding_certification,13
adeb16dd-d3b2-4bf5-a928-e1e5ad8353f7,Adam Rose,35,male,domestic_violence,10,2022-07-04,part_time_employment,anger_management_program,family_support,yes,a_levels,forklift_operation,13
b6732b7f-5ae7-4088-abc4-2a7e7bcdbee3,Nancy Cain,32,female,arson,15,2020-02-21,self_employed,financial_literacy_program,transitional_housing,yes,postgraduate_degree,driving_license_commercial,10
793955f7-7973-450f-9b5b-9ed6b7b6f8ff,Anna Walker,33,male,child_endangerment,13,2021-10-24,employed,vocational_training_program,transitional_housing,no,gcses,coding_basics,18
c911d66c-c71b-4b5d-84ac-9bfd03d751d2,Phyllis Parks,36,female,shoplifting,1,2020-05-02,employed,none,shared_housing,no,undergraduate_degree,welding_certification,8
c86826ad-4da3-4bef-9a2b-8726c9638b6e,Erik Knight,50,female,human_trafficking,15,2022-10-14,self_employed,computer_skills_trainingparenting_skills_workshop,family_support,no,undergraduate_degree,landscaping_and_gardening,9
c3f8653e-27fd-47a9-b908-b20aae146f2e,Deborah Mcintosh,19,female,embezzlement,4,2021-03-16,self_employed,computer_skills_trainingparenting_skills_workshop,stable_housing,yes,a_levels,forklift_operation,2
7f7611b0-028e-45fc-902f-50a9d1f70fef,Elizabeth Frazier,28,other,identity_theft,8,2023-05-03,self_employed,computer_skills_trainingparenting_skills_workshop,family_support,yes,vocational_ualification,it_support_certification,3
f53c6171-9d52-40dc-9250-617916e3effc,Christopher Fleming,51,male,arson,13,2021-11-19,employed,financial_literacy_program,family_support,yes,no_formal_qualification,health_and_safety_training,10
639a9234-a740-435a-8615-a71d9704e47a,Benjamin Wagner,46,other,stalking,10,2024-04-09,part_time_employment,job_readiness_program,family_support,yes,postgraduate_degree,coding_basics,9
cddc271a-635a-4513-91cc-49d7ec3fcbe4,Juan Edwards,33,male,cybercrime,13,2020-06-09,employed,entrepreneurship_program,family_support,yes,gcses,communication_skills,18
a692733a-9b2e-4a5a-bcab-7f6c5728c311,Jorge Chavez,25,male,arson,13,2022-02-07,employed,computer_skills_trainingparenting_skills_workshop,stable_housing,no,gcses,small_business_basics,7
4856a67a-5144-4d69-8acc-6ed052e2d1e7,Angela Coleman,24,male,bribery,3,2020-03-04,employed,addiction_recovery_program,family_support,yes,no_formal_qualification,health_and_safety_training,2
8f9fcbee-4317-42ba-aff0-1e4af058e603,Sandra Williams,24,male,drug_trafficking,14,2023-02-13,self_employed,computer_skills_trainingparenting_skills_workshop,transitional_housing,yes,a_levels,it_support_certification,15
030bfe8e-08cb-4cb5-97cc-df16a6d37f91,Caitlin Jackson,21,female,animal_cruelty,1,2022-01-19,part_time_employment,job_readiness_program,shared_housing,no,postgraduate_degree,it_support_certification,13
e20c0bfa-428d-4ada-9f6a-b518441fac9a,George Cook,48,other,counterfeiting,15,2020-09-01,self_employed,financial_literacy_program,shared_housing,yes,vocational_ualification,none,15
57e15810-abee-40a2-be1d-4188c0b3b63d,James White,50,male,drug_trafficking,15,2022-04-23,employed,none,family_support,no,a_levels,catering_and_hospitality,14
2b9eb932-1991-4346-879c-f1562944eec6,David Williams,23,male,arson,11,2023-06-02,part_time_employment,computer_skills_trainingparenting_skills_workshop,shared_housing,no,undergraduate_degree,customer_service_training,12
1ccf578d-6313-4030-97e4-641290bba430,Frank Davis,37,male,illegal_weapons_possession,8,2023-02-17,employed,entrepreneurship_program,shared_housing,yes,vocational_ualification,welding_certification,19
b04bf3f0-f15a-4686-9dde-46701a9d7179,Tracy Harris,25,female,money_laundering,13,2022-07-05,part_time_employment,time_management_trainingsubstance_abuse_treatmentconflict_resolution_programfinancial_planning_workshopliteracy_and_numeracy_traininglife_skills_development_programcommunity_service_engagementpeer_support_groupsemotional_wellbeing_workshopspublic_speaking_trainingresume_and_interview_skillslegal_aid_support_programphysical_fitness_and_wellbeing,family_support,yes,no_formal_qualification,electrical_installation,5
bc3e9c0f-d4ab-44bf-ae57-d2021691e568,Monique Hall,20,other,human_trafficking,14,2020-06-26,employed,financial_literacy_program,shared_housing,no,no_formal_qualification,electrical_installation,9
560f2835-0172-4eba-bf00-71ad5f7b28c3,Yolanda Erickson,18,other,drug_trafficking,11,2021-06-08,employed,financial_literacy_program,family_support,no,postgraduate_degree,data_entry,15
fe1a23cb-8131-4ec3-9c06-7f9bdec1c1d9,Wendy Stuart,25,female,burglary,6,2024-03-07,self_employed,time_management_trainingsubstance_abuse_treatmentconflict_resolution_programfinancial_planning_workshopliteracy_and_numeracy_traininglife_skills_development_programcommunity_service_engagementpeer_support_groupsemotional_wellbeing_workshopspublic_speaking_trainingresume_and_interview_skillslegal_aid_support_programphysical_fitness_and_wellbeing,transitional_housing,no,no_formal_qualification,driving_license_commercial,15
8f9eac91-f584-4bdc-b266-a864352e3233,Angela Walker,39,other,burglary,10,2022-05-07,part_time_employment,time_management_trainingsubstance_abuse_treatmentconflict_resolution_programfinancial_planning_workshopliteracy_and_numeracy_traininglife_skills_development_programcommunity_service_engagementpeer_support_groupsemotional_wellbeing_workshopspublic_speaking_trainingresume_and_interview_skillslegal_aid_support_programphysical_fitness_and_wellbeing,shared_housing,no,undergraduate_degree,communication_skills,4
d1205d0c-8a8e-4702-b367-6dc01f00e164,Haley Allen,21,other,child_endangerment,14,2020-02-29,employed,mental_health_counseling_program,shared_housing,yes,no_formal_qualification,driving_license_commercial,4
ee7439b6-7b85-4dca-969c-ab7f90a827fc,Robin Wilson,56,other,white_collar_crime,14,2023-07-15,part_time_employment,mental_health_counseling_program,shared_housing,yes,vocational_ualification,landscaping_and_gardening,8
a7207c3b-dcc1-416f-a6b2-5646eafb7dcf,Nicholas Rush,33,other,shoplifting,2,2023-03-07,part_time_employment,addiction_recovery_program,family_support,yes,undergraduate_degree,catering_and_hospitality,2
43c4536d-6b4b-441c-8099-e476de8737f8,Lauren Cochran,25,male,illegal_weapons_possession,5,2024-01-18,employed,time_management_trainingsubstance_abuse_treatmentconflict_resolution_programfinancial_planning_workshopliteracy_and_numeracy_traininglife_skills_development_programcommunity_service_engagementpeer_support_groupsemotional_wellbeing_workshopspublic_speaking_trainingresume_and_interview_skillslegal_aid_support_programphysical_fitness_and_wellbeing,transitional_housing,no,undergraduate_degree,communication_skills,12
0c4b4a5c-fb73-4f22-a02b-5e1e01c96de1,Kevin Kennedy,30,male,vandalism,1,2020-07-11,employed,entrepreneurship_program,transitional_housing,yes,undergraduate_degree,small_business_basics,11
72797cd1-3a68-4340-a1cb-809e978cd9f0,Jennifer Jenkins,46,other,bribery,10,2022-06-06,self_employed,time_management_trainingsubstance_abuse_treatmentconflict_resolution_programfinancial_planning_workshopliteracy_and_numeracy_traininglife_skills_development_programcommunity_service_engagementpeer_support_groupsemotional_wellbeing_workshopspublic_speaking_trainingresume_and_interview_skillslegal_aid_support_programphysical_fitness_and_wellbeing,family_support,no,postgraduate_degree,forklift_operation,16
9746c582-1e46-45c5-b29e-073f5775713b,Jennifer Rhodes,27,male,burglary,5,2024-09-08,self_employed,entrepreneurship_program,shared_housing,no,undergraduate_degree,landscaping_and_gardening,15
41939d2b-04ae-4ee6-b6e9-03b42384ebaa,Kathryn Williams,22,female,burglary,8,2021-12-24,self_employed,addiction_recovery_program,stable_housing,yes,a_levels,health_and_safety_training,17
93bb5d9e-388a-458f-973b-1345b2f46101,Patricia Lowe,53,male,hate_crime,14,2022-03-01,employed,time_management_trainingsubstance_abuse_treatmentconflict_resolution_programfinancial_planning_workshopliteracy_and_numeracy_traininglife_skills_development_programcommunity_service_engagementpeer_support_groupsemotional_wellbeing_workshopspublic_speaking_trainingresume_and_interview_skillslegal_aid_support_programphysical_fitness_and_wellbeing,shared_housing,yes,postgraduate_degree,customer_service_training,5
1fa5b798-fd20-4821-9476-baf1b7cb9348,Peggy Roberts,48,other,counterfeiting,13,2023-03-20,part_time_employment,addiction_recovery_program,shared_housing,no,postgraduate_degree,project_management_basics,1
8b48110f-7e21-40ff-8385-415d51e42fde,Jason Greene,45,male,white_collar_crime,15,2022-10-06,self_employed,time_management_trainingsubstance_abuse_treatmentconflict_resolution_programfinancial_planning_workshopliteracy_and_numeracy_traininglife_skills_development_programcommunity_service_engagementpeer_support_groupsemotional_wellbeing_workshopspublic_speaking_trainingresume_and_interview_skillslegal_aid_support_programphysical_fitness_and_wellbeing,stable_housing,yes,undergraduate_degree,health_and_safety_training,3
796b341b-b365-485f-b815-debc0d1bb810,Heather Snyder,55,female,shoplifting,2,2020-05-25,part_time_employment,entrepreneurship_program,shared_housing,yes,a_levels,carpentry_skills,8
7b56ca20-c228-437a-8b5c-f1f4ea0d4ffb,Linda Shelton,46,male,cybercrime,12,2020-04-28,part_time_employment,entrepreneurship_program,family_support,yes,gcses,customer_service_training,6
bf201f58-5e3e-4027-8a50-8f36160af65c,Margaret Harmon,27,male,hate_crime,13,2022-09-21,employed,time_management_trainingsubstance_abuse_treatmentconflict_resolution_programfinancial_planning_workshopliteracy_and_numeracy_traininglife_skills_development_programcommunity_service_engagementpeer_support_groupsemotional_wellbeing_workshopspublic_speaking_trainingresume_and_interview_skillslegal_aid_support_programphysical_fitness_and_wellbeing,transitional_housing,no,postgraduate_degree,landscaping_and_gardening,20
d2599717-9489-49a9-a413-b8255b747313,Mr. Dan Gonzalez,35,male,tax_evasion,11,2020-10-28,part_time_employment,financial_literacy_program,shared_housing,yes,postgraduate_degree,health_and_safety_training,17
b4d9b1c4-a256-4aba-abfc-cac26658fd05,Brian May,31,male,stalking,3,2022-07-05,part_time_employment,addiction_recovery_program,family_support,yes,a_levels,small_business_basics,11
7e3bebd9-bcdd-4587-97e6-08ef97170896,Stephanie Scott,43,male,illegal_weapons_possession,5,2022-06-11,part_time_employment,addiction_recovery_program,family_support,yes,vocational_ualification,data_entry,8
63c11fb4-0787-44c6-987e-1d047560b0fb,Debra Wong,19,other,hate_crime,12,2020-06-16,self_employed,computer_skills_trainingparenting_skills_workshop,transitional_housing,no,no_formal_qualification,forklift_operation,13
67377908-1bea-4d06-a6a1-cf3e94e0f9ab,Virginia Rangel,27,female,embezzlement,9,2021-10-01,self_employed,anger_management_program,shared_housing,no,undergraduate_degree,forklift_operation,1
202ee545-e7b4-4930-9451-c7b6abee8b29,Gina Kim,28,male,child_endangerment,13,2023-09-23,part_time_employment,time_management_trainingsubstance_abuse_treatmentconflict_resolution_programfinancial_planning_workshopliteracy_and_numeracy_traininglife_skills_development_programcommunity_service_engagementpeer_support_groupsemotional_wellbeing_workshopspublic_speaking_trainingresume_and_interview_skillslegal_aid_support_programphysical_fitness_and_wellbeing,shared_housing,no,undergraduate_degree,health_and_safety_training,7
f51351c8-56be-47ec-ade6-56a0c9cfa82b,Mrs. Kathleen Wilson MD,55,male,shoplifting,1,2023-01-08,self_employed,entrepreneurship_program,stable_housing,no,vocational_ualification,health_and_safety_training,0
090f578f-ebd5-475e-92f1-8415253bf0b5,Maurice Dickerson,26,female,burglary,8,2023-06-21,part_time_employment,computer_skills_trainingparenting_skills_workshop,family_support,no,vocational_ualification,forklift_operation,5
13cc46eb-d843-4807-aae2-5c1ce302e118,Dana Bates,47,male,shoplifting,2,2022-05-25,part_time_employment,computer_skills_trainingparenting_skills_workshop,shared_housing,yes,postgraduate_degree,first_aid_certification,8
0167356e-43b4-4402-8bc7-e1b6970f069c,Mary Powers,35,other,tax_evasion,13,2024-03-06,part_time_employment,vocational_training_program,family_support,yes,a_levels,retail_management_basics,10
4103e745-a102-4c20-82e7-8bb9687e6c78,Brittney Mason,31,male,burglary,5,2023-07-09,self_employed,job_readiness_program,transitional_housing,yes,a_levels,coding_basics,13
ea3fc771-a348-44d0-be5e-683451ed3b91,Charles Wall,23,other,bribery,9,2024-04-29,self_employed,vocational_training_program,stable_housing,no,a_levels,it_support_certification,15
cb2998c2-3ac6-4852-a0b1-b8d8c797e0d8,Megan Lara,55,other,animal_cruelty,2,2022-11-24,self_employed,entrepreneurship_program,family_support,yes,postgraduate_degree,customer_service_training,8
6b51ca28-a7c0-48f0-951e-f168d494513b,Elizabeth Gutierrez,59,female,stalking,7,2020-10-18,employed,anger_management_program,family_support,no,gcses,small_business_basics,13
1fb66867-a016-4e1c-8bfe-85c2886f035b,Michelle Stone,23,other,credit_card_fraud,6,2022-10-17,employed,vocational_training_program,transitional_housing,yes,no_formal_qualification,small_business_basics,9
f97f8789-79ba-4e8c-a059-108f355769f4,Kyle Ortiz,33,male,illegal_weapons_possession,9,2020-05-11,part_time_employment,financial_literacy_program,family_support,yes,gcses,plumbing_skills,4
fa0c270e-b93d-4397-9db4-9b16a195b2c9,Albert Rodgers,40,other,shoplifting,2,2022-07-27,employed,job_readiness_program,stable_housing,yes,undergraduate_degree,carpentry_skills,7
dba97d47-0f34-4cf3-9509-e720adf679db,Kathy Green,43,female,prostitution,13,2020-12-13,part_time_employment,anger_management_program,family_support,no,vocational_ualification,forklift_operation,14
6fee7873-f85f-47b5-b82d-f3dcaf4ecb95,Matthew Hendricks,24,other,tax_evasion,15,2023-12-31,self_employed,mental_health_counseling_program,stable_housing,yes,undergraduate_degree,catering_and_hospitality,4
00889442-c039-407c-9e76-e7a2fd8a901b,Charles Cox,18,other,tax_evasion,13,2021-02-27,self_employed,addiction_recovery_program,transitional_housing,no,postgraduate_degree,electrical_installation,14
7e69df6d-204b-401e-858e-e5ea7be63507,Mr. Michael Wright,31,female,identity_theft,9,2023-10-12,part_time_employment,anger_management_program,shared_housing,yes,no_formal_qualification,first_aid_certification,9
966e9056-b5cf-4e09-ad00-617cc063f613,Michelle Potter,34,other,motor_vehicle_theft,9,2020-01-06,part_time_employment,financial_literacy_program,shared_housing,yes,gcses,forklift_operation,0
80520253-6605-4b33-886f-10dab5a53484,Cheryl Bell,18,other,identity_theft,3,2023-12-31,part_time_employment,job_readiness_program,shared_housing,yes,postgraduate_degree,communication_skills,2
f06b26dd-fe8e-49ce-9a07-bbd362985950,Jeffrey Cannon,41,female,trespassing,1,2023-06-04,employed,mental_health_counseling_program,family_support,yes,undergraduate_degree,health_and_safety_training,12
e93aaedb-7c7a-4a76-8ca9-6252828f74ae,Kristopher Holt,50,other,trespassing,1,2020-10-07,part_time_employment,vocational_training_program,family_support,no,undergraduate_degree,project_management_basics,4
2fc281f7-6666-473a-bbbb-51bf97780675,Christopher Shelton,19,male,cybercrime,12,2023-05-30,self_employed,addiction_recovery_program,stable_housing,yes,a_levels,none,8
366ef388-546d-42dd-a476-afc3f87d386c,David Butler,46,male,cybercrime,14,2024-06-02,self_employed,anger_management_program,shared_housing,yes,gcses,none,4
0fc672bd-2f7e-4078-b675-60f890fd5d34,James Lee,54,male,identity_theft,4,2022-02-12,part_time_employment,mental_health_counseling_program,shared_housing,yes,gcses,it_support_certification,3
3841a6cd-5c2f-461e-b2f8-3bd7b176735a,Kim Vincent,28,other,disorderly_conduct,2,2023-06-29,part_time_employment,mental_health_counseling_program,shared_housing,no,a_levels,customer_service_training,13
c615cb22-a2f5-4f0b-938b-de438f1932e7,Allen Woods,29,female,white_collar_crime,12,2021-12-13,part_time_employment,financial_literacy_program,family_support,no,undergraduate_degree,carpentry_skills,0
7b3a40cd-d48e-4122-a35d-81727ac1cb39,Collin Vargas,18,male,child_endangerment,12,2022-11-11,part_time_employment,mental_health_counseling_program,family_support,yes,postgraduate_degree,coding_basics,3
2490b9aa-3b6a-4176-9572-25dfe6c0477e,Donald Taylor,24,female,human_trafficking,12,2022-11-14,self_employed,job_readiness_program,family_support,no,a_levels,project_management_basics,18
22e91dc9-3be7-4313-8877-d4230385ea0c,Angela Tran,57,female,white_collar_crime,13,2022-01-26,part_time_employment,mental_health_counseling_program,family_support,yes,undergraduate_degree,driving_license_commercial,7
4e02672c-e2a1-4da0-ac0f-47011883b75c,Chelsea Ryan,43,other,child_endangerment,15,2022-07-03,employed,vocational_training_program,shared_housing,yes,no_formal_qualification,catering_and_hospitality,2
09a1af91-5acd-4c09-b8b9-c5e5e96734b8,Caroline Walker,54,other,trespassing,1,2022-10-07,part_time_employment,none,shared_housing,no,no_formal_qualification,electrical_installation,6
2cdd5d06-1f87-401a-9288-46fd06627d1c,Tara Dyer,33,other,stalking,9,2021-02-12,part_time_employment,vocational_training_program,family_support,yes,gcses,none,4
f3c71633-c994-473d-b435-f72dd1d935ca,David Howard,35,female,child_endangerment,13,2020-03-24,part_time_employment,time_management_trainingsubstance_abuse_treatmentconflict_resolution_programfinancial_planning_workshopliteracy_and_numeracy_traininglife_skills_development_programcommunity_service_engagementpeer_support_groupsemotional_wellbeing_workshopspublic_speaking_trainingresume_and_interview_skillslegal_aid_support_programphysical_fitness_and_wellbeing,shared_housing,yes,a_levels,data_entry,10
8116f829-d28d-4d6c-9a93-ac1487e944bb,Shannon Jimenez,35,female,hate_crime,11,2021-03-23,employed,anger_management_program,transitional_housing,yes,a_levels,retail_management_basics,19
3b73cdc9-9b28-411b-9534-4e60b89fe519,Janet Campbell,54,female,identity_theft,9,2024-09-02,self_employed,none,shared_housing,no,no_formal_qualification,forklift_operation,10
7d5e45aa-03b9-43b3-bc5f-b20fb51dee32,Miranda Reed,32,female,stalking,6,2024-09-05,part_time_employment,time_management_trainingsubstance_abuse_treatmentconflict_resolution_programfinancial_planning_workshopliteracy_and_numeracy_traininglife_skills_development_programcommunity_service_engagementpeer_support_groupsemotional_wellbeing_workshopspublic_speaking_trainingresume_and_interview_skillslegal_aid_support_programphysical_fitness_and_wellbeing,shared_housing,no,a_levels,coding_basics,6
ddb4c838-16c8-439e-ad48-46119ade75d4,Robert Knight,59,male,drug_trafficking,14,2022-01-19,employed,time_management_trainingsubstance_abuse_treatmentconflict_resolution_programfinancial_planning_workshopliteracy_and_numeracy_traininglife_skills_development_programcommunity_service_engagementpeer_support_groupsemotional_wellbeing_workshopspublic_speaking_trainingresume_and_interview_skillslegal_aid_support_programphysical_fitness_and_wellbeing,transitional_housing,no,gcses,driving_license_commercial,1
bd2496c1-ed99-43d4-b459-60915b9d7fc7,Kelly Franklin,20,male,human_trafficking,15,2023-08-26,employed,anger_management_program,shared_housing,no,gcses,coding_basics,2
5c2e3b53-7746-45e8-8f9d-8d5f69b17692,Lisa Lewis,50,female,human_trafficking,15,2023-08-14,part_time_employment,job_readiness_program,shared_housing,yes,postgraduate_degree,health_and_safety_training,12
11bdf83b-3bcb-4d21-af3c-97ef1bee126d,Priscilla Klein,20,female,credit_card_fraud,4,2020-03-15,part_time_employment,addiction_recovery_program,shared_housing,no,vocational_ualification,carpentry_skills,13
16b2ffcc-89cf-435b-97e0-fb6278613026,Shelby Jones,23,male,child_endangerment,12,2021-08-06,self_employed,job_readiness_program,shared_housing,yes,a_levels,carpentry_skills,6
8c07a473-5d57-453e-bfc7-b891f084f6a8,Marcia Norris,20,female,credit_card_fraud,5,2022-01-19,part_time_employment,vocational_training_program,shared_housing,no,undergraduate_degree,it_support_certification,12
5480947a-0631-4dab-bb47-2ba865c0706e,Kevin Jimenez,45,female,domestic_violence,4,2020-07-25,self_employed,job_readiness_program,stable_housing,yes,undergraduate_degree,catering_and_hospitality,8
229ab668-43ad-4912-98c1-89f5d8a27cdd,Amanda Ramos,60,other,motor_vehicle_theft,9,2022-12-27,part_time_employment,financial_literacy_program,shared_housing,yes,undergraduate_degree,coding_basics,2
ec85ce6d-130f-4c05-b37e-e11160835ef8,Tracy Davis,50,female,shoplifting,2,2023-01-22,employed,time_management_trainingsubstance_abuse_treatmentconflict_resolution_programfinancial_planning_workshopliteracy_and_numeracy_traininglife_skills_development_programcommunity_service_engagementpeer_support_groupsemotional_wellbeing_workshopspublic_speaking_trainingresume_and_interview_skillslegal_aid_support_programphysical_fitness_and_wellbeing,transitional_housing,no,postgraduate_degree,retail_management_basics,9
354370e9-e53c-41a4-abc1-51eb0dd685e3,Robert Shaffer,25,male,arson,13,2024-10-20,part_time_employment,none,family_support,yes,undergraduate_degree,health_and_safety_training,3
9db41ebf-e3d2-4086-8bac-b16f1d881f66,Brandon Thomas,19,other,money_laundering,12,2020-02-14,employed,mental_health_counseling_program,shared_housing,no,postgraduate_degree,project_management_basics,11
0a34b505-67d2-4a13-bafc-ecd6cf75420a,Debbie Bryant,50,male,burglary,6,2022-09-21,self_employed,job_readiness_program,shared_housing,no,postgraduate_degree,communication_skills,0
18a5d2cc-dd82-4692-8c8d-73dcc2e849cf,Bryan Davis,20,female,drug_trafficking,14,2024-05-15,self_employed,computer_skills_trainingparenting_skills_workshop,transitional_housing,no,undergraduate_degree,retail_management_basics,17
dc676fb1-ace1-45d2-b931-a0feca9e11bc,Samuel Nash,19,female,child_endangerment,11,2019-12-12,part_time_employment,mental_health_counseling_program,shared_housing,no,gcses,coding_basics,15
bc103bf0-de4b-416a-86c0-8f7d981626d2,Robert Schneider,27,female,cybercrime,15,2020-09-27,self_employed,financial_literacy_program,shared_housing,no,undergraduate_degree,landscaping_and_gardening,13
37751cd9-f20f-4b49-a82e-f04f68ed6f24,Haley Benjamin DVM,52,female,hate_crime,14,2020-02-23,self_employed,financial_literacy_program,shared_housing,no,gcses,coding_basics,10
9f0f158e-01b5-4054-abcb-b02503d59945,Gloria Mays,55,male,illegal_weapons_possession,5,2023-05-24,employed,none,stable_housing,yes,a_levels,small_business_basics,12
f920e3ff-0113-4280-ab0b-c97aa6ed36c3,Paul Fletcher,38,other,public_intoxication,2,2023-11-20,part_time_employment,entrepreneurship_program,family_support,yes,undergraduate_degree,first_aid_certification,17
67981415-1a13-46d5-bcf8-654f1f3fe4b3,Gina Parker,29,female,child_endangerment,14,2021-12-17,self_employed,entrepreneurship_program,stable_housing,yes,a_levels,first_aid_certification,14
